scope_type,scope_code,year,property_type,sales,q1_eur_m2,median_eur_m2,q3_eur_m2,reason
commune,35332,2021,Maison,11,,,,support insuffisant : 11 < 15
commune,35332,2022,Maison,9,,,,support insuffisant : 9 < 15
commune,35332,2023,Maison,8,,,,support insuffisant : 8 < 15
commune,35332,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35332,2025,Maison,8,,,,support insuffisant : 8 < 15
commune,35333,2014,Maison,7,,,,support insuffisant : 7 < 15
commune,35333,2015,Maison,10,,,,support insuffisant : 10 < 15
commune,35333,2016,Maison,8,,,,support insuffisant : 8 < 15
commune,35333,2017,Maison,10,,,,support insuffisant : 10 < 15
commune,35333,2018,Maison,16,1292.0,1539.0,1882.0,
commune,35333,2019,Maison,16,1626.0,1732.0,1896.0,
commune,35333,2020,Maison,15,1319.0,1514.0,1847.0,
commune,35333,2021,Maison,17,1469.0,1730.0,1973.0,
commune,35333,2022,Maison,10,,,,support insuffisant : 10 < 15
commune,35333,2023,Maison,5,,,,support insuffisant : 5 < 15
commune,35333,2024,Maison,5,,,,support insuffisant : 5 < 15
commune,35333,2025,Maison,7,,,,support insuffisant : 7 < 15
commune,35334,2014,Maison,29,2047.0,2346.0,2500.0,
commune,35334,2015,Appartement,2,,,,support insuffisant : 2 < 15
commune,35334,2015,Maison,44,2080.0,2278.0,2532.0,
commune,35334,2016,Appartement,2,,,,support insuffisant : 2 < 15
commune,35334,2016,Maison,48,1996.0,2287.0,2558.0,
commune,35334,2017,Maison,55,2149.0,2464.0,2721.0,
commune,35334,2018,Maison,46,2310.0,2559.0,2750.0,
commune,35334,2019,Maison,49,2326.0,2700.0,2892.0,
commune,35334,2020,Appartement,1,,,,support insuffisant : 1 < 15
commune,35334,2020,Maison,40,2542.0,2775.0,3013.0,
commune,35334,2021,Appartement,1,,,,support insuffisant : 1 < 15
commune,35334,2021,Maison,47,2741.0,3099.0,3318.0,
commune,35334,2022,Appartement,2,,,,support insuffisant : 2 < 15
commune,35334,2022,Maison,41,3020.0,3444.0,3780.0,
commune,35334,2023,Maison,44,3038.0,3352.0,3875.0,
commune,35334,2024,Maison,40,2639.0,2985.0,3550.0,
commune,35334,2025,Maison,39,2653.0,2992.0,3346.0,
commune,35335,2014,Maison,9,,,,support insuffisant : 9 < 15
commune,35335,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35335,2016,Maison,6,,,,support insuffisant : 6 < 15
commune,35335,2017,Maison,3,,,,support insuffisant : 3 < 15
commune,35335,2018,Maison,6,,,,support insuffisant : 6 < 15
commune,35335,2019,Maison,6,,,,support insuffisant : 6 < 15
commune,35335,2020,Maison,6,,,,support insuffisant : 6 < 15
commune,35335,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35335,2022,Maison,5,,,,support insuffisant : 5 < 15
commune,35335,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35335,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35335,2025,Maison,2,,,,support insuffisant : 2 < 15
commune,35336,2015,Maison,1,,,,support insuffisant : 1 < 15
commune,35336,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35336,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35337,2014,Maison,17,1477.0,1607.0,1742.0,
commune,35337,2015,Maison,13,,,,support insuffisant : 13 < 15
commune,35337,2016,Maison,24,1289.0,1598.0,1864.0,
commune,35337,2017,Maison,24,1311.0,1595.0,1947.0,
commune,35337,2018,Appartement,1,,,,support insuffisant : 1 < 15
commune,35337,2018,Maison,26,1585.0,1853.0,2183.0,
commune,35337,2019,Appartement,1,,,,support insuffisant : 1 < 15
commune,35337,2019,Maison,32,1612.0,1833.0,2118.0,
commune,35337,2020,Appartement,1,,,,support insuffisant : 1 < 15
commune,35337,2020,Maison,18,1826.0,1924.0,2143.0,
commune,35337,2021,Maison,26,1638.0,2189.0,2512.0,
commune,35337,2022,Maison,18,2093.0,2520.0,2785.0,
commune,35337,2023,Maison,18,1768.0,2483.0,2892.0,
commune,35337,2024,Maison,19,2264.0,2542.0,2937.0,
commune,35337,2025,Appartement,2,,,,support insuffisant : 2 < 15
commune,35337,2025,Maison,20,2244.0,2469.0,2680.0,
commune,35338,2014,Maison,1,,,,support insuffisant : 1 < 15
commune,35338,2015,Maison,4,,,,support insuffisant : 4 < 15
commune,35338,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35338,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35338,2018,Maison,10,,,,support insuffisant : 10 < 15
commune,35338,2019,Maison,14,,,,support insuffisant : 14 < 15
commune,35338,2020,Maison,11,,,,support insuffisant : 11 < 15
commune,35338,2021,Maison,5,,,,support insuffisant : 5 < 15
commune,35338,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35338,2023,Maison,8,,,,support insuffisant : 8 < 15
commune,35338,2024,Maison,8,,,,support insuffisant : 8 < 15
commune,35338,2025,Maison,2,,,,support insuffisant : 2 < 15
commune,35339,2014,Maison,2,,,,support insuffisant : 2 < 15
commune,35339,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35339,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35339,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35339,2018,Maison,3,,,,support insuffisant : 3 < 15
commune,35339,2020,Maison,2,,,,support insuffisant : 2 < 15
commune,35339,2021,Maison,3,,,,support insuffisant : 3 < 15
commune,35339,2022,Maison,1,,,,support insuffisant : 1 < 15
commune,35339,2023,Maison,1,,,,support insuffisant : 1 < 15
commune,35339,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35340,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35340,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35340,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35340,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35340,2019,Maison,7,,,,support insuffisant : 7 < 15
commune,35340,2020,Maison,8,,,,support insuffisant : 8 < 15
commune,35340,2021,Maison,10,,,,support insuffisant : 10 < 15
commune,35340,2022,Maison,4,,,,support insuffisant : 4 < 15
commune,35340,2023,Maison,8,,,,support insuffisant : 8 < 15
commune,35340,2024,Maison,7,,,,support insuffisant : 7 < 15
commune,35340,2025,Maison,9,,,,support insuffisant : 9 < 15
commune,35342,2014,Maison,1,,,,support insuffisant : 1 < 15
commune,35342,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35342,2019,Maison,1,,,,support insuffisant : 1 < 15
commune,35342,2020,Maison,3,,,,support insuffisant : 3 < 15
commune,35342,2021,Maison,4,,,,support insuffisant : 4 < 15
commune,35342,2023,Maison,1,,,,support insuffisant : 1 < 15
commune,35342,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35343,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35343,2015,Maison,5,,,,support insuffisant : 5 < 15
commune,35343,2016,Maison,6,,,,support insuffisant : 6 < 15
commune,35343,2017,Maison,6,,,,support insuffisant : 6 < 15
commune,35343,2018,Maison,7,,,,support insuffisant : 7 < 15
commune,35343,2019,Maison,3,,,,support insuffisant : 3 < 15
commune,35343,2020,Maison,8,,,,support insuffisant : 8 < 15
commune,35343,2021,Maison,7,,,,support insuffisant : 7 < 15
commune,35343,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35343,2023,Maison,2,,,,support insuffisant : 2 < 15
commune,35343,2024,Maison,6,,,,support insuffisant : 6 < 15
commune,35343,2025,Maison,3,,,,support insuffisant : 3 < 15
commune,35345,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35345,2015,Maison,7,,,,support insuffisant : 7 < 15
commune,35345,2016,Maison,4,,,,support insuffisant : 4 < 15
commune,35345,2017,Maison,8,,,,support insuffisant : 8 < 15
commune,35345,2018,Maison,5,,,,support insuffisant : 5 < 15
commune,35345,2019,Maison,9,,,,support insuffisant : 9 < 15
commune,35345,2020,Maison,10,,,,support insuffisant : 10 < 15
commune,35345,2021,Maison,11,,,,support insuffisant : 11 < 15
commune,35345,2022,Maison,4,,,,support insuffisant : 4 < 15
commune,35345,2023,Maison,6,,,,support insuffisant : 6 < 15
commune,35345,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35345,2025,Maison,4,,,,support insuffisant : 4 < 15
commune,35346,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35346,2019,Maison,2,,,,support insuffisant : 2 < 15
commune,35346,2022,Maison,1,,,,support insuffisant : 1 < 15
commune,35347,2014,Maison,6,,,,support insuffisant : 6 < 15
commune,35347,2015,Maison,8,,,,support insuffisant : 8 < 15
commune,35347,2016,Maison,11,,,,support insuffisant : 11 < 15
commune,35347,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35347,2018,Maison,12,,,,support insuffisant : 12 < 15
commune,35347,2019,Appartement,1,,,,support insuffisant : 1 < 15
commune,35347,2019,Maison,14,,,,support insuffisant : 14 < 15
commune,35347,2020,Appartement,1,,,,support insuffisant : 1 < 15
commune,35347,2020,Maison,16,1137.0,1403.0,1817.0,
commune,35347,2021,Maison,16,1220.0,1535.0,1852.0,
commune,35347,2022,Maison,17,1799.0,1918.0,1960.0,
commune,35347,2023,Appartement,1,,,,support insuffisant : 1 < 15
commune,35347,2023,Maison,11,,,,support insuffisant : 11 < 15
commune,35347,2024,Maison,10,,,,support insuffisant : 10 < 15
commune,35347,2025,Maison,12,,,,support insuffisant : 12 < 15
commune,35350,2015,Maison,4,,,,support insuffisant : 4 < 15
commune,35350,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35350,2017,Maison,4,,,,support insuffisant : 4 < 15
commune,35350,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35350,2019,Maison,2,,,,support insuffisant : 2 < 15
commune,35350,2020,Maison,1,,,,support insuffisant : 1 < 15
commune,35350,2021,Maison,3,,,,support insuffisant : 3 < 15
commune,35350,2022,Maison,3,,,,support insuffisant : 3 < 15
commune,35350,2023,Maison,3,,,,support insuffisant : 3 < 15
commune,35350,2024,Maison,4,,,,support insuffisant : 4 < 15
commune,35350,2025,Maison,5,,,,support insuffisant : 5 < 15
commune,35351,2014,Maison,10,,,,support insuffisant : 10 < 15
commune,35351,2015,Maison,11,,,,support insuffisant : 11 < 15
commune,35351,2016,Maison,5,,,,support insuffisant : 5 < 15
commune,35351,2017,Maison,14,,,,support insuffisant : 14 < 15
commune,35351,2018,Maison,13,,,,support insuffisant : 13 < 15
commune,35351,2019,Maison,13,,,,support insuffisant : 13 < 15
commune,35351,2020,Maison,20,1644.0,1881.0,2126.0,
commune,35351,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35351,2022,Maison,7,,,,support insuffisant : 7 < 15
commune,35351,2023,Appartement,1,,,,support insuffisant : 1 < 15
commune,35351,2023,Maison,11,,,,support insuffisant : 11 < 15
commune,35351,2024,Appartement,2,,,,support insuffisant : 2 < 15
commune,35351,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35351,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35351,2025,Maison,11,,,,support insuffisant : 11 < 15
commune,35352,2014,Maison,35,1959.0,2343.0,2459.0,
commune,35352,2015,Appartement,3,,,,support insuffisant : 3 < 15
commune,35352,2015,Maison,54,1891.0,2147.0,2448.0,
commune,35352,2016,Appartement,2,,,,support insuffisant : 2 < 15
commune,35352,2016,Maison,44,1950.0,2373.0,2570.0,
commune,35352,2017,Appartement,2,,,,support insuffisant : 2 < 15
commune,35352,2017,Maison,52,2078.0,2287.0,2528.0,
commune,35352,2018,Appartement,3,,,,support insuffisant : 3 < 15
commune,35352,2018,Maison,56,2119.0,2366.0,2642.0,
commune,35352,2019,Appartement,3,,,,support insuffisant : 3 < 15
commune,35352,2019,Maison,66,2091.0,2330.0,2657.0,
commune,35352,2020,Appartement,1,,,,support insuffisant : 1 < 15
commune,35352,2020,Maison,45,2409.0,2651.0,2892.0,
commune,35352,2021,Appartement,3,,,,support insuffisant : 3 < 15
commune,35352,2021,Maison,58,2564.0,2848.0,3104.0,
commune,35352,2022,Appartement,1,,,,support insuffisant : 1 < 15
commune,35352,2022,Maison,56,2855.0,3190.0,3362.0,
commune,35352,2023,Appartement,1,,,,support insuffisant : 1 < 15
commune,35352,2023,Maison,39,2569.0,3010.0,3350.0,
commune,35352,2024,Appartement,1,,,,support insuffisant : 1 < 15
commune,35352,2024,Maison,31,2484.0,2850.0,3031.0,
commune,35352,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35352,2025,Maison,36,2668.0,3041.0,3306.0,
commune,35353,2014,Appartement,5,,,,support insuffisant : 5 < 15
commune,35353,2014,Maison,16,1998.0,2360.0,2712.0,
commune,35353,2015,Appartement,1,,,,support insuffisant : 1 < 15
commune,35353,2015,Maison,17,2135.0,2375.0,2594.0,
commune,35353,2016,Appartement,1,,,,support insuffisant : 1 < 15
commune,35353,2016,Maison,23,2151.0,2305.0,2686.0,
commune,35353,2017,Appartement,2,,,,support insuffisant : 2 < 15
commune,35353,2017,Maison,38,2272.0,2532.0,2799.0,
commune,35353,2018,Appartement,2,,,,support insuffisant : 2 < 15
commune,35353,2018,Maison,31,2247.0,2457.0,2772.0,
commune,35353,2019,Appartement,2,,,,support insuffisant : 2 < 15
commune,35353,2019,Maison,31,2225.0,2437.0,2853.0,
commune,35353,2020,Appartement,4,,,,support insuffisant : 4 < 15
commune,35353,2020,Maison,28,2516.0,2668.0,3329.0,
commune,35353,2021,Appartement,1,,,,support insuffisant : 1 < 15
commune,35353,2021,Maison,25,2288.0,2822.0,3428.0,
commune,35353,2022,Maison,40,3280.0,3623.0,3886.0,
commune,35353,2023,Maison,25,2756.0,3020.0,3417.0,
commune,35353,2024,Maison,21,2727.0,3125.0,3273.0,
commune,35353,2025,Appartement,1,,,,support insuffisant : 1 < 15
commune,35353,2025,Maison,31,2822.0,3108.0,3286.0,
commune,35354,2021,Maison,1,,,,support insuffisant : 1 < 15
commune,35354,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35354,2023,Maison,1,,,,support insuffisant : 1 < 15
commune,35354,2024,Maison,1,,,,support insuffisant : 1 < 15
commune,35355,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35355,2015,Maison,7,,,,support insuffisant : 7 < 15
commune,35355,2016,Maison,7,,,,support insuffisant : 7 < 15
commune,35355,2017,Maison,5,,,,support insuffisant : 5 < 15
commune,35355,2018,Maison,4,,,,support insuffisant : 4 < 15
commune,35355,2019,Maison,9,,,,support insuffisant : 9 < 15
commune,35355,2020,Maison,4,,,,support insuffisant : 4 < 15
commune,35355,2021,Maison,12,,,,support insuffisant : 12 < 15
commune,35355,2022,Maison,4,,,,support insuffisant : 4 < 15
commune,35355,2023,Maison,4,,,,support insuffisant : 4 < 15
commune,35355,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35355,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35356,2014,Maison,7,,,,support insuffisant : 7 < 15
commune,35356,2015,Maison,12,,,,support insuffisant : 12 < 15
commune,35356,2016,Maison,4,,,,support insuffisant : 4 < 15
commune,35356,2017,Maison,13,,,,support insuffisant : 13 < 15
commune,35356,2018,Maison,15,1817.0,2043.0,2269.0,
commune,35356,2019,Maison,11,,,,support insuffisant : 11 < 15
commune,35356,2020,Maison,15,1768.0,1890.0,2207.0,
commune,35356,2021,Maison,15,2146.0,2275.0,2517.0,
commune,35356,2022,Maison,14,,,,support insuffisant : 14 < 15
commune,35356,2023,Maison,9,,,,support insuffisant : 9 < 15
commune,35356,2024,Maison,10,,,,support insuffisant : 10 < 15
commune,35356,2025,Maison,20,1855.0,2624.0,2830.0,
commune,35357,2015,Maison,2,,,,support insuffisant : 2 < 15
commune,35357,2016,Maison,1,,,,support insuffisant : 1 < 15
commune,35357,2017,Maison,2,,,,support insuffisant : 2 < 15
commune,35357,2019,Maison,1,,,,support insuffisant : 1 < 15
commune,35357,2020,Maison,1,,,,support insuffisant : 1 < 15
commune,35357,2024,Maison,2,,,,support insuffisant : 2 < 15
commune,35357,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35358,2014,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2015,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2016,Maison,13,,,,support insuffisant : 13 < 15
commune,35358,2017,Maison,16,1588.0,1875.0,2303.0,
commune,35358,2018,Maison,15,1584.0,1798.0,2205.0,
commune,35358,2019,Maison,12,,,,support insuffisant : 12 < 15
commune,35358,2020,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2022,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2023,Maison,8,,,,support insuffisant : 8 < 15
commune,35358,2024,Maison,6,,,,support insuffisant : 6 < 15
commune,35358,2025,Maison,9,,,,support insuffisant : 9 < 15
commune,35359,2014,Maison,2,,,,support insuffisant : 2 < 15
commune,35359,2015,Maison,3,,,,support insuffisant : 3 < 15
commune,35359,2016,Maison,2,,,,support insuffisant : 2 < 15
commune,35359,2017,Maison,1,,,,support insuffisant : 1 < 15
commune,35359,2018,Maison,1,,,,support insuffisant : 1 < 15
commune,35359,2019,Maison,5,,,,support insuffisant : 5 < 15
commune,35359,2020,Maison,7,,,,support insuffisant : 7 < 15
commune,35359,2021,Maison,3,,,,support insuffisant : 3 < 15
commune,35359,2022,Maison,2,,,,support insuffisant : 2 < 15
commune,35359,2023,Maison,1,,,,support insuffisant : 1 < 15
commune,35359,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35359,2025,Maison,1,,,,support insuffisant : 1 < 15
commune,35360,2014,Appartement,34,1222.0,1617.0,1943.0,
commune,35360,2014,Maison,70,1608.0,1877.0,2161.0,
commune,35360,2015,Appartement,21,1286.0,1643.0,2000.0,
commune,35360,2015,Maison,106,1614.0,1901.0,2160.0,
commune,35360,2016,Appartement,30,1234.0,1536.0,1784.0,
commune,35360,2016,Maison,84,1499.0,1849.0,2045.0,
commune,35360,2017,Appartement,31,1121.0,1396.0,1866.0,
commune,35360,2017,Maison,95,1596.0,1863.0,2177.0,
commune,35360,2018,Appartement,19,1473.0,1642.0,1882.0,
commune,35360,2018,Maison,112,1749.0,2064.0,2390.0,
commune,35360,2019,Appartement,36,1533.0,1881.0,2276.0,
commune,35360,2019,Maison,120,1802.0,2129.0,2458.0,
commune,35360,2020,Appartement,37,1551.0,1960.0,2239.0,
commune,35360,2020,Maison,117,1786.0,2131.0,2397.0,
commune,35360,2021,Appartement,29,1905.0,2182.0,3000.0,
commune,35360,2021,Maison,109,2115.0,2394.0,2729.0,
commune,35360,2022,Appartement,13,,,,support insuffisant : 13 < 15
commune,35360,2022,Maison,102,2286.0,2649.0,2946.0,
commune,35360,2023,Appartement,21,1917.0,2242.0,2718.0,
commune,35360,2023,Maison,89,2416.0,2692.0,3026.0,
commune,35360,2024,Appartement,11,,,,support insuffisant : 11 < 15
commune,35360,2024,Maison,70,2224.0,2542.0,2938.0,
commune,35360,2025,Appartement,19,2318.0,2547.0,2930.0,
commune,35360,2025,Maison,84,2074.0,2548.0,2752.0,
commune,35361,2014,Maison,10,,,,support insuffisant : 10 < 15
commune,35361,2015,Maison,11,,,,support insuffisant : 11 < 15
commune,35361,2016,Maison,7,,,,support insuffisant : 7 < 15
commune,35361,2017,Maison,14,,,,support insuffisant : 14 < 15
commune,35361,2018,Maison,17,1200.0,1500.0,1759.0,
commune,35361,2019,Maison,13,,,,support insuffisant : 13 < 15
commune,35361,2020,Maison,9,,,,support insuffisant : 9 < 15
commune,35361,2021,Maison,8,,,,support insuffisant : 8 < 15
commune,35361,2022,Maison,9,,,,support insuffisant : 9 < 15
commune,35361,2023,Maison,10,,,,support insuffisant : 10 < 15
commune,35361,2024,Maison,3,,,,support insuffisant : 3 < 15
commune,35361,2025,Maison,6,,,,support insuffisant : 6 < 15
commune,35362,2014,Maison,3,,,,support insuffisant : 3 < 15
commune,35362,2015,Maison,10,,,,support insuffisant : 10 < 15
